time,R,P,S
99940.29994029994,6.784124891024155e-14,0.7999999999999223,2.5e-323
99940.39994039993,6.168892989730288e-14,0.7999999999999294,2.5e-323
99940.49994049994,7.785886660869391e-14,0.7999999999999109,2.5e-323
99940.59994059993,7.079808452537437e-14,0.7999999999999189,2.5e-323
99940.69994069994,6.437762521884825e-14,0.7999999999999263,2.5e-323
99940.79994079995,8.125234694748993e-14,0.7999999999999071,2.5e-323
99940.89994089994,7.388382769310114e-14,0.7999999999999154,2.5e-323
99940.99994099994,6.718353839774531e-14,0.7999999999999231,2.5e-323
99941.09994109994,8.479377232323366e-14,0.799999999999903,2.5e-323
99941.19994119994,7.710409983899312e-14,0.7999999999999117,2.5e-323
99941.29994129993,7.011178110484621e-14,0.7999999999999197,2.5e-323
99941.39994139994,6.375357495736241e-14,0.7999999999999269,2.5e-323
99941.49994149993,8.046477250824588e-14,0.7999999999999079,2.5e-323
99941.59994159994,7.316769245201307e-14,0.7999999999999162,2.5e-323
99941.69994169995,6.653236223684029e-14,0.7999999999999238,2.5e-323
99941.79994179994,8.397196378092375e-14,0.7999999999999039,2.5e-323
99941.89994189994,7.635683572696309e-14,0.7999999999999127,2.5e-323
99941.99994199994,6.943229964156062e-14,0.7999999999999206,2.5e-323
99942.09994209994,6.31357277114103e-14,0.7999999999999278,2.5e-323
99942.19994219994,7.968502601216831e-14,0.7999999999999089,2.5e-323
99942.29994229994,7.245867494191291e-14,0.7999999999999172,2.5e-323
99942.39994239993,6.588765803094503e-14,0.7999999999999247,2.5e-323
99942.49994249994,8.315832257660159e-14,0.799999999999905,2.5e-323
99942.59994259995,7.561699794880518e-14,0.7999999999999136,2.5e-323
99942.69994269994,6.875957073787146e-14,0.7999999999999213,2.5e-323
99942.79994279995,6.252402038006294e-14,0.7999999999999284,2.5e-323
99942.89994289994,7.89130278297492e-14,0.7999999999999098,2.5e-323
99942.99994299994,7.175670275935444e-14,0.7999999999999179,2.5e-323
99943.09994309994,6.524935994593198e-14,0.7999999999999253,2.5e-323
99943.19994319994,8.235276562035847e-14,0.7999999999999059,2.5e-323
99943.29994329993,7.488451095590526e-14,0.7999999999999143,2.5e-323
99943.39994339994,6.80935256999073e-14,0.7999999999999221,2.5e-323
99943.49994349995,6.191839050501348e-14,0.7999999999999291,2.5e-323
99943.59994359994,7.814869914598767e-14,0.7999999999999106,2.5e-323
99943.69994369995,7.106170424050579e-14,0.7999999999999187,2.5e-323
99943.79994379994,6.461740282318188e-14,0.799999999999926,2.5e-323
99943.89994389995,8.155521070101982e-14,0.7999999999999067,2.5e-323
99943.99994399994,7.415929999408102e-14,0.7999999999999151,2.5e-323
99944.09994409994,6.743409655927835e-14,0.7999999999999228,2.5e-323
99944.19994419994,8.511025279525308e-14,0.7999999999999026,2.5e-323
99944.29994429994,7.739195726834678e-14,0.7999999999999114,2.5e-323
99944.39994439995,7.037360419765135e-14,0.7999999999999194,2.5e-323
99944.49994449994,6.399171829585614e-14,0.7999999999999267,2.5e-323
99944.59994459995,8.076557153929017e-14,0.7999999999999076,2.5e-323
99944.69994469994,7.344128661553411e-14,0.7999999999999159,2.5e-323
99944.79994479995,6.678121198570954e-14,0.7999999999999236,2.5e-323
99944.89994489994,8.42862858561856e-14,0.7999999999999036,2.5e-323
99944.99994499995,7.664272981082957e-14,0.7999999999999122,2.5e-323
99945.09994509994,6.969233681491563e-14,0.7999999999999201,2.5e-323
99945.19994519994,6.337224652177378e-14,0.7999999999999272,2.5e-323
99945.29994529995,7.998377262966073e-14,0.7999999999999083,2.5e-323
99945.39994539994,7.273040216689522e-14,0.7999999999999167,2.5e-323
99945.49994549995,6.613480955517799e-14,0.7999999999999242,2.5e-323
99945.59994559994,8.347049912312944e-14,0.7999999999999045,2.5e-323
99945.69994569995,7.59009403948324e-14,0.799999999999913,2.5e-323
99945.79994579994,6.901783264259839e-14,0.7999999999999209,2.5e-323
99945.89994589995,6.275892435363696e-14,0.799999999999928,2.5e-323
99945.99994599994,7.920973427671939e-14,0.7999999999999092,2.5e-323
99946.09994609994,7.202657418472709e-14,0.7999999999999174,2.5e-323
99946.19994619995,6.549482338098897e-14,0.799999999999925,2.5e-323
99946.29994629994,8.266280945982095e-14,0.7999999999999055,2.5e-323
99946.39994639995,7.516651342836885e-14,0.799999999999914,2.5e-323
99946.49994649994,6.835002294846895e-14,0.7999999999999218,2.5e-323
99946.59994659995,6.215168929632309e-14,0.7999999999999289,2.5e-323
99946.69994669994,7.844337763320331e-14,0.7999999999999103,2.5e-323
99946.79994679995,7.13297309769581e-14,0.7999999999999186,2.5e-323
99946.89994689994,6.486118827594394e-14,0.7999999999999259,2.5e-323
99946.99994699995,8.186313461363109e-14,0.7999999999999065,2.5e-323
99947.09994709994,7.443937412187493e-14,0.7999999999999149,2.5e-323
99947.19994719994,6.768883973172548e-14,0.7999999999999226,2.5e-323
99947.29994729995,8.543201711429401e-14,0.7999999999999023,2.5e-323
99947.39994739994,7.768461995363174e-14,0.7999999999999111,2.5e-323
99947.49994749995,7.063979730654636e-14,0.7999999999999191,2.5e-323
99947.59994759994,6.423383583194257e-14,0.7999999999999264,2.5e-323
99947.69994769995,8.107138824800773e-14,0.7999999999999072,2.5e-323
99947.79994779994,7.371944397518959e-14,0.7999999999999156,2.5e-323
99947.89994789995,6.703421161362457e-14,0.7999999999999231,2.5e-323
99947.99994799994,8.460584741703209e-14,0.799999999999903,2.5e-323
99948.09994809995,7.693338880919842e-14,0.7999999999999118,2.5e-323
99948.19994819995,6.995670731654397e-14,0.7999999999999198,2.5e-323
99948.29994829994,6.361270616670318e-14,0.799999999999927,2.5e-323
99948.39994839995,8.028749480543934e-14,0.7999999999999079,2.5e-323
99948.49994849994,7.300665428657464e-14,0.7999999999999162,2.5e-323
99948.59994859995,6.638607612895398e-14,0.7999999999999238,2.5e-323
99948.69994869994,8.378787119832473e-14,0.7999999999999039,2.5e-323
99948.79994879995,7.618960778294858e-14,0.7999999999999126,2.5e-323
99948.89994889994,6.928039152556819e-14,0.7999999999999204,2.5e-323
99948.99994899995,6.299773610574237e-14,0.7999999999999277,2.5e-323
99949.09994909995,7.95113745644094e-14,0.7999999999999088,2.5e-323
99949.19994919994,7.230093256780844e-14,0.7999999999999171,2.5e-323
99949.29994929995,6.574436736551242e-14,0.7999999999999245,2.5e-323
99949.39994939994,8.297800527792672e-14,0.7999999999999049,2.5e-323
99949.49994949995,7.545320124054557e-14,0.7999999999999134,2.5e-323
99949.59994959994,6.861078116259782e-14,0.7999999999999212,2.5e-323
99949.69994969995,6.238886311694663e-14,0.7999999999999283,2.5e-323
99949.79994979994,7.874294861289295e-14,0.7999999999999096,2.5e-323
99949.89994989995,7.160220706873821e-14,0.7999999999999178,2.5e-323
99949.99994999995,6.510902008602508e-14,0.7999999999999252,2.5e-323
99950.09995009995,8.217616733115447e-14,0.7999999999999058,2.5e-323
99950.19995019995,7.472409432896439e-14,0.7999999999999142,2.5e-323
99950.29995029994,6.794780816719809e-14,0.799999999999922,2.5e-323
99950.39995039995,6.178602531598236e-14,0.799999999999929,2.5e-323
99950.49995049994,7.79821388715992e-14,0.7999999999999104,2.5e-323
99950.59995059995,7.091040679549179e-14,0.7999999999999186,2.5e-323
99950.69995069994,6.447996973710342e-14,0.7999999999999259,2.5e-323
99950.79995079995,8.138227590740638e-14,0.7999999999999067,2.5e-323
99950.89995089996,7.40022129877418e-14,0.7999999999999151,2.5e-323
99950.99995099995,6.72914051994985e-14,0.7999999999999227,2.5e-323
99951.09995109995,8.493070415623676e-14,0.7999999999999026,2.5e-323
99951.19995119995,7.72288633798912e-14,0.7999999999999114,2.5e-323
99951.29995129995,7.022545722456587e-14,0.7999999999999194,2.5e-323
99951.39995139994,6.385714855749742e-14,0.7999999999999267,2.5e-323
99951.49995149995,8.059624548373389e-14,0.7999999999999076,2.5e-323
99951.59995159994,7.328747945659014e-14,0.7999999999999159,2.5e-323
99951.69995169995,6.664150155423075e-14,0.7999999999999236,2.5e-323
99951.79995179996,8.411049413109417e-14,0.7999999999999037,2.5e-323
99951.89995189995,7.648305043778111e-14,0.7999999999999123,2.5e-323
99951.99995199995,6.95472931616241e-14,0.7999999999999203,2.5e-323
99952.09995209995,6.324049727106945e-14,0.7999999999999275,2.5e-323
99952.19995219995,7.981800126971264e-14,0.7999999999999087,2.5e-323
99952.29995229995,7.257982572992314e-14,0.7999999999999169,2.5e-323
99952.39995239995,6.599803539926212e-14,0.7999999999999244,2.5e-323
99952.49995249994,8.329840801055084e-14,0.7999999999999048,2.5e-323
99952.59995259995,7.574462435835336e-14,0.7999999999999134,2.5e-323
99952.69995269996,6.887584578992483e-14,0.7999999999999212,2.5e-323
99952.79995279995,6.262995330395405e-14,0.7999999999999283,2.5e-323
99952.89995289996,7.904746430388122e-14,0.7999999999999097,2.5e-323
99952.99995299995,7.187918001374823e-14,0.7999999999999179,2.5e-323
99953.09995309995,6.536094145349729e-14,0.7999999999999253,2.5e-323
99953.19995319995,8.249436342697556e-14,0.7999999999999058,2.5e-323
99953.29995329995,7.501351024960532e-14,0.7999999999999143,2.5e-323
99953.39995339994,6.821104701152208e-14,0.7999999999999221,2.5e-323
99953.49995349995,6.202545473855321e-14,0.7999999999999291,2.5e-323
99953.59995359996,7.82845564528713e-14,0.7999999999999106,2.5e-323
99953.69995369995,7.118547126376412e-14,0.7999999999999187,2.5e-323
99953.79995379996,6.473015512043766e-14,0.799999999999926,2.5e-323
99953.89995389995,8.169827886271915e-14,0.7999999999999067,2.5e-323
99953.99995399996,7.428963399104334e-14,0.7999999999999151,2.5e-323
99954.09995409995,6.755282943278227e-14,0.7999999999999227,2.5e-323
99954.19995419995,8.526090241395046e-14,0.7999999999999026,2.5e-323
99954.29995429995,7.752919567511614e-14,0.7999999999999113,2.5e-323
99954.39995439995,7.049862488179013e-14,0.7999999999999193,2.5e-323
99954.49995449996,6.410560857095696e-14,0.7999999999999267,2.5e-323
99954.59995459995,8.091006872367486e-14,0.7999999999999076,2.5e-323
99954.69995469996,7.357291775538307e-14,0.799999999999916,2.5e-323
99954.79995479995,6.690112228757147e-14,0.7999999999999237,2.5e-323
99954.89995489996,8.443841396994954e-14,0.7999999999999037,2.5e-323
99954.99995499995,7.678131024733539e-14,0.7999999999999123,2.5e-323
99955.09995509995,6.981857565341805e-14,0.7999999999999203,2.5e-323
99955.19995519995,6.348724250875232e-14,0.7999999999999275,2.5e-323
99955.29995529995,8.012965818870934e-14,0.7999999999999085,2.5e-323
99955.39995539996,7.286329351132203e-14,0.7999999999999168,2.5e-323
99955.49995549995,6.625586372020439e-14,0.7999999999999243,2.5e-323
99955.59995559996,8.362406345133672e-14,0.7999999999999045,2.5e-323
99955.69995569995,7.604082443922916e-14,0.7999999999999132,2.5e-323
99955.79995579996,6.914525472233828e-14,0.7999999999999211,2.5e-323
99955.89995589995,6.287499432564924e-14,0.7999999999999282,2.5e-323
99955.99995599996,7.935696824322737e-14,0.7999999999999093,2.5e-323
99956.09995609995,7.216068941332713e-14,0.7999999999999176,2.5e-323
99956.19995619995,6.561698840360585e-14,0.799999999999925,2.5e-323
99956.29995629996,8.281776841964615e-14,0.7999999999999055,2.5e-323
99956.39995639995,7.53076632919689e-14,0.799999999999914,2.5e-323
99956.49995649996,6.847859392970867e-14,0.7999999999999218,2.5e-323
99956.59995659995,6.226880204690745e-14,0.7999999999999289,2.5e-323
99956.69995669996,7.859192068524003e-14,0.7999999999999103,2.5e-323
99956.79995679995,7.146503435766827e-14,0.7999999999999184,2.5e-323
99956.89995689996,6.498443168539239e-14,0.7999999999999259,2.5e-323
99956.99995699995,8.201944728665223e-14,0.7999999999999065,2.5e-323
99957.09995709996,7.458175262193316e-14,0.7999999999999149,2.5e-323
99957.19995719996,6.781852582456068e-14,0.7999999999999227,2.5e-323
99957.29995729995,6.166860434317686e-14,0.7999999999999297,2.5e-323
99957.39995739996,7.783443812821002e-14,0.7999999999999113,2.5e-323
99957.49995749995,7.077625797807014e-14,0.7999999999999193,2.5e-323
99957.59995759996,6.435812958542523e-14,0.7999999999999265,2.5e-323
99957.69995769995,8.122901932838036e-14,0.7999999999999072,2.5e-323
99957.79995779996,7.386301903040307e-14,0.7999999999999156,2.5e-323
99957.89995789995,6.716498366863992e-14,0.7999999999999232,2.5e-323
99957.99995799996,8.477168798947877e-14,0.7999999999999032,2.5e-323
99958.09995809995,7.708443930696697e-14,0.799999999999912,2.5e-323
99958.19995819996,7.009428638427951e-14,0.7999999999999199,2.5e-323
99958.29995829996,6.37380149181901e-14,0.7999999999999271,2.5e-323
99958.39995839995,8.0446399753959e-14,0.7999999999999081,2.5e-323
99958.49995849996,7.31513854202856e-14,0.7999999999999164,2.5e-323
99958.59995859995,6.651789736044915e-14,0.799999999999924,2.5e-323
99958.69995869996,8.395502846753331e-14,0.7999999999999042,2.5e-323
99958.79995879995,7.634185320450629e-14,0.7999999999999129,2.5e-323
99958.89995889996,6.941905500396787e-14,0.7999999999999208,2.5e-323
99958.99995899995,6.312402897113018e-14,0.7999999999999279,2.5e-323
99959.09995909996,7.967151448350643e-14,0.7999999999999091,2.5e-323
99959.19995919996,7.244678443418766e-14,0.7999999999999173,2.5e-323
99959.29995929995,6.587720565510133e-14,0.7999999999999248,2.5e-323
99959.39995939996,8.314643878071413e-14,0.7999999999999051,2.5e-323
99959.49995949995,7.560660481859093e-14,0.7999999999999137,2.5e-323
99959.59995959996,6.875049564071038e-14,0.7999999999999214,2.5e-323
99959.69995969995,6.251610973509913e-14,0.7999999999999285,2.5e-323
99959.79995979996,7.890428525567421e-14,0.79999999999991,2.5e-323
99959.89995989995,7.17491449113945e-14,0.7999999999999181,2.5e-323
99959.99995999996,6.524284384815625e-14,0.7999999999999254,2.5e-323
99960.09996009996,8.234583728105928e-14,0.799999999999906,2.5e-323
99960.19996019996,7.487861990796737e-14,0.7999999999999146,2.5e-323
99960.29996029996,6.808854079006141e-14,0.7999999999999223,2.5e-323
99960.39996039995,6.191419583392065e-14,0.7999999999999293,2.5e-323
99960.49996049996,7.814463462588978e-14,0.7999999999999108,2.5e-323
99960.59996059995,7.105839643677049e-14,0.7999999999999188,2.5e-323
99960.69996069996,6.46147479161078e-14,0.7999999999999262,2.5e-323
99960.79996079995,8.155314317113461e-14,0.7999999999999068,2.5e-323
99960.89996089996,7.415782500903178e-14,0.7999999999999152,2.5e-323
99960.99996099996,6.74331236536687e-14,0.799999999999923,2.5e-323
99961.09996109996,8.511036413838967e-14,0.7999999999999028,2.5e-323
99961.19996119996,7.739248122965632e-14,0.7999999999999116,2.5e-323
99961.29996129996,7.037446502669111e-14,0.7999999999999194,2.5e-323
99961.39996139996,6.399285058653619e-14,0.7999999999999267,2.5e-323
99961.49996149995,8.076827157114265e-14,0.7999999999999076,2.5e-323
99961.59996159996,7.344414294180384e-14,0.7999999999999159,2.5e-323
99961.69996169995,6.678417405578054e-14,0.7999999999999236,2.5e-323
99961.79996179996,8.42913507418883e-14,0.7999999999999036,2.5e-323
99961.89996189997,7.664775402971789e-14,0.7999999999999122,2.5e-323
99961.99996199996,6.969728609126852e-14,0.7999999999999201,2.5e-323
99962.09996209996,6.337709313175442e-14,0.7999999999999272,2.5e-323
99962.19996219996,7.999114836483566e-14,0.7999999999999083,2.5e-323
99962.29996229996,7.273750631678055e-14,0.7999999999999167,2.5e-323
99962.39996239996,6.614163072207514e-14,0.7999999999999242,2.5e-323
99962.49996249996,8.348042191268221e-14,0.7999999999999045,2.5e-323
99962.59996259995,7.591037794902196e-14,0.799999999999913,2.5e-323
99962.69996269996,6.902679136598813e-14,0.7999999999999208,2.5e-323
99962.79996279997,6.276741348166688e-14,0.799999999999928,2.5e-323
99962.89996289996,7.922169522824323e-14,0.7999999999999092,2.5e-323
99962.99996299997,7.203784391721566e-14,0.7999999999999174,2.5e-323
99963.09996309996,6.550542889722105e-14,0.799999999999925,2.5e-323
99963.19996319996,8.267749594477729e-14,0.7999999999999053,2.5e-323
99963.29996329996,7.518027869224363e-14,0.7999999999999139,2.5e-323
99963.39996339996,6.836291329631149e-14,0.7999999999999217,2.5e-323
99963.49996349995,6.216375021087271e-14,0.7999999999999287,2.5e-323
99963.59996359996,7.845983465194234e-14,0.79999999999991,2.5e-323
99963.69996369997,7.134508526594888e-14,0.7999999999999181,2.5e-323
99963.79996379996,6.487550450114431e-14,0.7999999999999255,2.5e-323
99963.89996389997,8.188249197526693e-14,0.7999999999999061,2.5e-323
99963.99996399996,7.44573827374349e-14,0.7999999999999146,2.5e-323
99964.09996409997,6.770558503466004e-14,0.7999999999999223,2.5e-323
99964.19996419996,8.545449648601862e-14,0.799999999999902,2.5e-323
99964.29996429996,7.77054851999722e-14,0.7999999999999109,2.5e-323
99964.39996439996,7.065915631845217e-14,0.799999999999919,2.5e-323
99964.49996449996,6.425179020690957e-14,0.7999999999999263,2.5e-323
99964.59996459997,8.109532504055594e-14,0.7999999999999071,2.5e-323
99964.69996469996,7.374161282820437e-14,0.7999999999999154,2.5e-323
99964.79996479997,6.705473633073752e-14,0.7999999999999231,2.5e-323
99964.89996489996,8.463308398667677e-14,0.799999999999903,2.5e-323
99964.99996499997,7.69585757712857e-14,0.7999999999999118,2.5e-323
99965.09996509996,6.997999242354863e-14,0.7999999999999198,2.5e-323
99965.19996519996,6.363422722929692e-14,0.799999999999927,2.5e-323
99965.29996529996,8.031592095910517e-14,0.799999999999908,2.5e-323
99965.39996539996,7.30329015156255e-14,0.7999999999999162,2.5e-323
99965.49996549997,6.641030585823648e-14,0.7999999999999238,2.5e-323
99965.59996559996,8.381977118317036e-14,0.7999999999999039,2.5e-323
99965.69996569997,7.621903122375489e-14,0.7999999999999127,2.5e-323
99965.79996579996,6.930752525865027e-14,0.7999999999999206,2.5e-323
99965.89996589997,6.302275344623016e-14,0.7999999999999278,2.5e-323
99965.99996599996,7.954420134591311e-14,0.7999999999999089,2.5e-323
99966.09996609997,7.233117752752551e-14,0.7999999999999171,2.5e-323
99966.19996619996,6.577222881231591e-14,0.7999999999999245,2.5e-323
99966.29996629996,8.301447631176436e-14,0.7999999999999049,2.5e-323
99966.39996639997,7.54867772129229e-14,0.7999999999999134,2.5e-323
99966.49996649996,6.864168722534756e-14,0.7999999999999213,2.5e-323
99966.59996659997,6.241730739320606e-14,0.7999999999999284,2.5e-323
99966.69996669996,7.878008863246069e-14,0.7999999999999098,2.5e-323
99966.79996679997,7.163637033391202e-14,0.7999999999999179,2.5e-323
99966.89996689996,6.514044106277678e-14,0.7999999999999253,2.5e-323
99966.99996699997,8.221711843097966e-14,0.7999999999999059,2.5e-323
99967.09996709996,7.476174014202771e-14,0.7999999999999144,2.5e-323
99967.19996719997,6.798241140500289e-14,0.7999999999999221,2.5e-323
99967.29996729997,6.181782822290086e-14,0.7999999999999291,2.5e-323
99967.39996739996,7.802350603745849e-14,0.7999999999999107,2.5e-323
99967.49996749997,7.094841012064007e-14,0.7999999999999187,2.5e-323
99967.59996759996,6.451487913047723e-14,0.799999999999926,2.5e-323
99967.69996769997,8.142761744226295e-14,0.7999999999999067,2.5e-323
99967.79996779996,7.404384718052717e-14,0.7999999999999151,2.5e-323
99967.89996789997,6.73296315748676e-14,0.7999999999999229,2.5e-323
99967.99996799996,8.498028806908736e-14,0.7999999999999027,2.5e-323
99968.09996809997,7.727437288241191e-14,0.7999999999999114,2.5e-323
99968.19996819997,7.026722352867209e-14,0.7999999999999193,2.5e-323
99968.29996829997,6.389547631178584e-14,0.7999999999999265,2.5e-323
99968.39996839997,8.064588916830944e-14,0.7999999999999075,2.5e-323
99968.49996849996,7.333302178912233e-14,0.7999999999999158,2.5e-323
99968.59996859997,6.668327814243215e-14,0.7999999999999233,2.5e-323
99968.69996869996,8.416454607695743e-14,0.7999999999999035,2.5e-323
99968.79996879997,7.653261875165536e-14,0.7999999999999121,2.5e-323
99968.89996889996,6.959274653424159e-14,0.79999999999992,2.5e-323
99968.99996899997,6.328217439450203e-14,0.7999999999999271,2.5e-323
99969.09996909996,7.987186014801755e-14,0.7999999999999082,2.5e-323
99969.19996919997,7.262919717173205e-14,0.7999999999999166,2.5e-323
99969.29996929997,6.60432903719578e-14,0.7999999999999241,2.5e-323
99969.39996939996,8.335683746850161e-14,0.7999999999999043,2.5e-323
99969.49996949997,7.579816921436457e-14,0.799999999999913,2.5e-323
99969.59996959996,6.892491145819093e-14,0.7999999999999209,2.5e-323
99969.69996969997,6.267491183891508e-14,0.799999999999928,2.5e-323
99969.79996979996,7.910545273344464e-14,0.7999999999999093,2.5e-323
99969.89996989997,7.19323027273525e-14,0.7999999999999174,2.5e-323
99969.99996999996,6.540960406784867e-14,0.799999999999925,2.5e-323
99970.09997009997,8.255708124337795e-14,0.7999999999999055,2.5e-323
99970.19997019997,7.507095062012014e-14,0.799999999999914,2.5e-323
99970.29997029997,6.826365133417551e-14,0.7999999999999218,2.5e-323
99970.39997039997,6.207362775603084e-14,0.7999999999999289,2.5e-323
99970.49997049996,7.834659008683398e-14,0.7999999999999104,2.5e-323
99970.59997059997,7.12422685903643e-14,0.7999999999999186,2.5e-323
99970.69997069996,6.478215570488755e-14,0.7999999999999259,2.5e-323
99970.79997079997,8.176519722342966e-14,0.7999999999999067,2.5e-323
99970.89997089996,7.435089006613454e-14,0.7999999999999151,2.5e-323
99970.99997099997,6.760889987448521e-14,0.7999999999999228,2.5e-323
99971.09997109997,8.533301363680794e-14,0.7999999999999027,2.5e-323
99971.19997119997,7.759519143203596e-14,0.7999999999999114,2.5e-323
99971.29997129997,7.055902131388365e-14,0.7999999999999194,2.5e-323
99971.39997139997,6.416087849955976e-14,0.7999999999999268,2.5e-323
99971.49997149997,8.098110114154494e-14,0.7999999999999077,2.5e-323
99971.59997159996,7.363791093117413e-14,0.7999999999999161,2.5e-323
99971.69997169997,6.696058740929835e-14,0.7999999999999238,2.5e-323
99971.79997179996,8.451479690461058e-14,0.7999999999999038,2.5e-323
99971.89997189997,7.685118629488362e-14,0.7999999999999124,2.5e-323
99971.99997199998,6.988249681777015e-14,0.7999999999999204,2.5e-323
99972.09997209997,6.354571418841735e-14,0.7999999999999277,2.5e-323
99972.19997219997,8.020471947527122e-14,0.7999999999999087,2.5e-323
99972.29997229997,7.293194636344161e-14,0.7999999999999169,2.5e-323
99972.39997239997,6.6318653155033e-14,0.7999999999999244,2.5e-323
99972.49997249997,8.370462942125774e-14,0.7999999999999047,2.5e-323
99972.59997259997,7.611450018301198e-14,0.7999999999999133,2.5e-323
99972.69997269996,6.9212627371098e-14,0.7999999999999211,2.5e-323
99972.79997279997,6.293660118444216e-14,0.7999999999999282,2.5e-323
99972.89997289998,7.943597450468601e-14,0.7999999999999095,2.5e-323
99972.99997299997,7.223292569838437e-14,0.7999999999999177,2.5e-323
99973.09997309998,6.568303285720803e-14,0.7999999999999251,2.5e-323
99973.19997319997,8.290243009927176e-14,0.7999999999999056,2.5e-323
99973.29997329997,7.538505936775713e-14,0.7999999999999141,2.5e-323
99973.39997339997,6.854934593309144e-14,0.7999999999999219,2.5e-323
99973.49997349997,6.233347853198454e-14,0.799999999999929,2.5e-323
99973.59997359996,7.867478930787794e-14,0.7999999999999103,2.5e-323
99973.69997369997,7.154077898959319e-14,0.7999999999999184,2.5e-323
99973.79997379998,6.505366291720993e-14,0.7999999999999259,2.5e-323
99973.89997389997,8.210811868260428e-14,0.7999999999999065,2.5e-323
99973.99997399998,7.466279087537211e-14,0.7999999999999149,2.5e-323
99974.09997409997,6.789258615259471e-14,0.7999999999999226,2.5e-323
99974.19997419998,6.173628589860664e-14,0.7999999999999297,2.5e-323
99974.29997429997,7.792108775750478e-14,0.7999999999999112,2.5e-323
99974.39997439997,7.085543701963105e-14,0.7999999999999192,2.5e-323
99974.49997449997,6.443048039926063e-14,0.7999999999999265,2.5e-323
99974.59997459997,8.132161575525323e-14,0.7999999999999073,2.5e-323
99974.69997469998,7.394762249591737e-14,0.7999999999999157,2.5e-323
99974.79997479997,6.724228237186392e-14,0.7999999999999232,2.5e-323
99974.89997489998,8.487058520604371e-14,0.7999999999999031,2.5e-323
99974.99997499997,7.717478982700832e-14,0.799999999999912,2.5e-323
99975.09997509998,7.017682702304156e-14,0.79999999999992,2.5e-323
99975.19997519997,6.381341913824317e-14,0.7999999999999272,2.5e-323
99975.29997529997,8.054283781163701e-14,0.7999999999999081,2.5e-323
99975.39997539997,7.32394783007046e-14,0.7999999999999163,2.5e-323
99975.49997549997,6.659836555149054e-14,0.7999999999999239,2.5e-323
99975.59997559998,8.405791329549161e-14,0.7999999999999039,2.5e-323
99975.69997569997,7.643582571656703e-14,0.7999999999999126,2.5e-323
99975.79997579998,6.950488553277188e-14,0.7999999999999206,2.5e-323
99975.89997589997,6.320242142723217e-14,0.7999999999999278,2.5e-323
99975.99997599998,7.977171203509794e-14,0.7999999999999089,2.5e-323
99976.09997609997,7.253829208046683e-14,0.7999999999999171,2.5e-323
99976.19997619998,6.596077548932775e-14,0.7999999999999245,2.5e-323
99976.29997629997,8.32532257202515e-14,0.7999999999999048,2.5e-323
99976.39997639997,7.570412161514681e-14,0.7999999999999134,2.5e-323
99976.49997649998,6.883954543725252e-14,0.7999999999999213,2.5e-323
99976.59997659997,6.259742624329625e-14,0.7999999999999284,2.5e-323
99976.69997669998,7.900816142215376e-14,0.7999999999999097,2.5e-323
99976.79997679997,7.184399381785762e-14,0.7999999999999179,2.5e-323
99976.89997689998,6.532944852309181e-14,0.7999999999999253,2.5e-323
99976.99997699997,8.245644214872518e-14,0.7999999999999058,2.5e-323
99977.09997709998,7.497960448149406e-14,0.7999999999999143,2.5e-323
99977.19997719997,6.818074032086605e-14,0.7999999999999221,2.5e-323
99977.29997729998,6.199837319807002e-14,0.7999999999999291,2.5e-323
99977.39997739998,7.825210976758543e-14,0.7999999999999106,2.5e-323
99977.49997749997,7.115651422338214e-14,0.7999999999999187,2.5e-323
99977.59997759998,6.470432164853175e-14,0.799999999999926,2.5e-323
99977.69997769997,8.166748307588271e-14,0.7999999999999067,2.5e-323
99977.79997779998,7.426220202565844e-14,0.7999999999999151,2.5e-323
99977.89997789997,6.752840445393898e-14,0.7999999999999227,2.5e-323
99977.99997799998,8.523196330261377e-14,0.7999999999999026,2.5e-323
99978.09997809997,7.750347694118361e-14,0.7999999999999113,2.5e-323
99978.19997819998,7.047578043829071e-14,0.7999999999999193,2.5e-323
99978.29997829998,6.408532861858825e-14,0.7999999999999265,2.5e-323
99978.39997839998,8.088626489731167e-14,0.7999999999999075,2.5e-323
99978.49997849998,7.355183822678711e-14,0.7999999999999159,2.5e-323
99978.59997859997,6.688246871331763e-14,0.7999999999999234,2.5e-323
99978.69997869998,8.441674106921234e-14,0.7999999999999035,2.5e-323
99978.79997879997,7.676219309363593e-14,0.7999999999999121,2.5e-323
99978.89997889998,6.980172894955601e-14,0.79999999999992,2.5e-323
99978.99997899997,6.347241168353663e-14,0.7999999999999272,2.5e-323
99979.09997909998,8.011271474449206e-14,0.7999999999999082,2.5e-323
99979.19997919998,7.284844682856093e-14,0.7999999999999166,2.5e-323
99979.29997929998,6.624287285485253e-14,0.799999999999924,2.5e-323
99979.39997939998,8.3609519759214e-14,0.7999999999999042,2.5e-323
99979.49997949997,7.602818434536766e-14,0.7999999999999129,2.5e-323
99979.59997959998,6.913429258216757e-14,0.7999999999999207,2.5e-323
99979.69997969997,6.286550976258495e-14,0.7999999999999278,2.5e-323
99979.79997979998,7.934675552862808e-14,0.799999999999909,2.5e-323
99979.89997989997,7.215195773915594e-14,0.7999999999999172,2.5e-323
99979.99997999998,6.560955314561072e-14,0.7999999999999248,2.5e-323
99980.09998009997,8.281021894041093e-14,0.7999999999999051,2.5e-323
99980.19998019998,7.530137756446527e-14,0.7999999999999136,2.5e-323
